client_id,attrition_flag,months_on_book,products_num_held_by_client,inactive_months_in_last_year,contacts_in_last_year,average_open_to_buy_credit_line,total_transaction_amount_change_q4_q1,total_transaction_amount_last_year,total_transaction_count_last_year,total_trasaction_count_change_q4_q1,average_card_utilazation_ratio
708790833,Existing Customer,31,5,3,2,5281.0,0.831,1201.0,42,1,0.217
708793008,Attrited Customer,35,5,3,3,9949.0,0.574,2207.0,40,0,0.0
708794133,Existing Customer,37,3,1,4,397.0,0.757,3197.0,50,1,0.843
708796458,Existing Customer,18,3,1,4,2296.0,1.059,3016.0,67,1,0.453
708797583,Attrited Customer,31,6,3,3,2672.0,1.038,2576.0,39,1,0.0
708798483,Attrited Customer,24,2,3,2,2054.0,0.87,2567.0,43,1,0.0
708799983,Attrited Customer,36,6,3,4,17496.0,0.361,1698.0,43,0,0.048
708801108,Attrited Customer,51,3,0,3,1438.3,0.429,2113.0,38,0,0.0
708804633,Attrited Customer,36,1,2,2,1916.0,1.041,2888.0,39,0,0.0
708805908,Attrited Customer,18,1,1,3,9291.0,0.924,9299.0,68,1,0.072
708807483,Existing Customer,45,5,2,3,7858.0,0.88,3837.0,75,1,0.138
708809283,Attrited Customer,33,1,3,1,7843.0,0.632,2414.0,28,0,0.243
708811233,Existing Customer,27,4,2,1,10694.0,0.51,1992.0,40,1,0.158
708812133,Existing Customer,39,5,3,0,623.0,0.759,4110.0,75,1,0.726
708813033,Existing Customer,36,5,3,0,4476.0,0.83,1409.0,37,0,0.312
708816408,Existing Customer,32,4,6,3,21756.0,0.817,3063.0,71,1,0.0
708817608,Existing Customer,24,3,1,1,2008.0,0.685,4218.0,74,1,0.414
708818508,Existing Customer,26,5,2,2,936.0,0.585,4386.0,68,1,0.729
708820308,Existing Customer,36,6,2,2,10894.0,0.627,1326.0,31,1,0.187
708821733,Attrited Customer,36,2,3,4,19182.0,0.792,8301.0,70,1,0.027
708822783,Existing Customer,36,4,3,1,456.0,0.588,4862.0,77,0,0.847
708823908,Existing Customer,28,4,1,3,15080.0,0.688,4252.0,64,1,0.083
708824958,Existing Customer,42,2,1,2,1460.0,0.682,4265.0,63,1,0.0
708826158,Existing Customer,27,2,2,1,1986.0,0.675,8608.0,100,1,0.459
708828258,Existing Customer,37,5,2,3,31090.0,0.488,1327.0,30,0,0.048
708829758,Existing Customer,36,4,3,2,5301.0,0.307,3877.0,66,0,0.126
708831858,Attrited Customer,30,1,3,4,3073.0,0.443,1915.0,44,0,0.329
708833133,Existing Customer,29,5,2,2,653.0,1.301,2027.0,49,1,0.794
708834483,Attrited Customer,29,1,2,5,17667.0,0.569,1775.0,42,1,0.0
708837858,Existing Customer,34,5,2,2,1000.0,0.679,4423.0,68,1,0.632
708838908,Existing Customer,42,4,3,4,3475.0,0.618,3192.0,61,1,0.322
708841233,Attrited Customer,33,2,3,3,12165.0,1.041,8193.0,72,1,0.171
708846183,Existing Customer,30,4,2,2,1073.0,0.818,4006.0,68,1,0.676
708848208,Existing Customer,40,6,3,2,32759.0,0.786,4223.0,81,1,0.051
708849858,Existing Customer,35,4,1,5,12593.0,0.57,3683.0,73,1,0.102
708856983,Attrited Customer,27,2,1,2,13873.0,0.233,694.0,18,0,0.0
708859158,Existing Customer,37,4,1,1,735.3,0.865,4341.0,80,1,0.489
708860358,Existing Customer,22,4,2,3,5667.0,0.844,1499.0,31,1,0.109
708862233,Existing Customer,30,3,3,3,4068.0,1.121,5161.0,83,1,0.0
708863733,Existing Customer,19,1,1,3,21917.0,0.779,13847.0,120,1,0.036
708864708,Existing Customer,36,4,2,2,23140.0,0.408,1409.0,36,1,0.07
708866133,Existing Customer,32,2,1,2,2865.0,0.537,14545.0,116,1,0.317
708867408,Attrited Customer,40,3,4,2,21170.0,0.604,2050.0,35,1,0.085
708868233,Attrited Customer,52,1,3,2,538.3,0.743,760.0,21,1,0.626
708869283,Existing Customer,41,6,3,3,21901.0,0.498,3530.0,71,1,0.056
708870408,Existing Customer,43,6,3,1,1765.0,0.755,4271.0,56,1,0.541
708871158,Existing Customer,42,4,3,4,28701.0,1.165,3516.0,57,1,0.0
708873183,Existing Customer,39,1,3,2,16957.0,0.917,15473.0,128,1,0.035
708874533,Attrited Customer,36,1,3,2,3387.0,0.789,510.0,24,1,0.0
708876183,Existing Customer,43,2,3,2,28673.0,0.537,3722.0,69,1,0.0
708877458,Existing Customer,34,2,3,3,11343.0,0.709,8027.0,94,1,0.0
708878508,Existing Customer,37,4,1,3,837.0,0.677,1732.0,35,1,0.602
708879483,Existing Customer,36,6,3,0,2360.0,0.746,5006.0,89,1,0.411
708880683,Existing Customer,40,4,3,4,3078.0,0.772,13697.0,102,1,0.225
708881583,Existing Customer,43,1,3,1,11126.0,0.68,8752.0,95,1,0.107
708884658,Existing Customer,31,5,1,1,750.0,0.873,4828.0,90,1,0.676
708885558,Attrited Customer,48,1,5,2,3556.0,0.596,2220.0,45,1,0.0
708886533,Existing Customer,41,4,1,3,11331.0,0.904,4348.0,77,1,0.131
708887433,Existing Customer,56,6,1,3,2717.0,0.736,3150.0,59,0,0.0
708888633,Attrited Customer,36,2,3,3,2127.0,0.95,2724.0,38,1,0.296
708890133,Existing Customer,35,2,2,2,1438.3,0.802,4659.0,74,1,0.0
708890958,Existing Customer,42,3,3,2,29119.0,0.718,4231.0,68,1,0.08
708892833,Attrited Customer,30,2,4,4,13662.0,0.153,725.0,22,0,0.0
708894183,Existing Customer,44,4,4,2,33443.0,0.558,4485.0,86,1,0.031
708895158,Existing Customer,34,3,3,3,560.0,0.691,1371.0,30,1,0.809
708897408,Existing Customer,36,4,2,3,834.0,0.551,4719.0,73,1,0.486
708899283,Existing Customer,28,3,3,3,755.0,0.593,4917.0,81,1,0.719
708900408,Existing Customer,35,3,2,4,11670.0,0.603,4370.0,83,1,0.114
708902883,Existing Customer,36,5,2,2,12856.0,0.51,3364.0,61,1,0.0
708905733,Existing Customer,32,1,2,1,18644.0,0.67,7570.0,91,1,0.096
708907833,Existing Customer,27,2,2,2,22448.0,0.851,7866.0,84,1,0.101
708908883,Existing Customer,32,1,3,2,11008.0,0.684,12603.0,106,1,0.085
708911508,Existing Customer,39,3,3,2,2046.0,0.936,3446.0,71,1,0.0
708913233,Existing Customer,28,3,4,2,2365.0,0.726,1802.0,34,0,0.343
708916083,Attrited Customer,37,5,2,3,1749.0,1.006,2510.0,38,0,0.0
708917133,Existing Customer,35,3,3,4,11851.0,0.43,4498.0,73,1,0.0
708918558,Attrited Customer,36,5,3,2,1297.0,0.888,3046.0,52,1,0.338
708923658,Existing Customer,28,3,2,2,5814.0,0.539,4466.0,92,1,0.196
708924783,Existing Customer,36,4,1,0,3377.0,0.705,4024.0,62,1,0.387
708927108,Attrited Customer,36,1,3,2,12271.0,0.967,1133.0,28,0,0.04
708928008,Existing Customer,36,2,3,1,1677.0,0.7,4035.0,87,1,0.0
708928908,Existing Customer,23,4,3,3,2533.0,0.998,5128.0,74,1,0.0
708931908,Existing Customer,36,3,2,3,6764.0,0.972,1568.0,51,1,0.086
708937608,Existing Customer,18,4,1,2,635.0,0.86,4590.0,66,1,0.683
708938508,Existing Customer,36,5,3,2,2988.0,1.441,1870.0,35,1,0.345
708942408,Existing Customer,36,3,2,2,5236.0,0.815,16937.0,116,1,0.254
708944958,Existing Customer,40,5,2,4,2539.0,1.09,4612.0,75,1,0.289
708946008,Attrited Customer,36,5,2,2,224.3,0.783,2445.0,39,0,0.844
708947208,Existing Customer,17,4,3,1,871.0,0.846,2631.0,72,1,0.7
708948483,Attrited Customer,36,2,3,1,33755.0,0.838,8444.0,68,1,0.022
708949908,Attrited Customer,42,1,3,2,1656.0,0.626,2073.0,44,1,0.0
708952758,Existing Customer,35,2,1,2,524.0,0.71,4887.0,76,1,0.746
708953883,Attrited Customer,36,2,2,1,3212.0,0.713,757.0,20,0,0.0
708957183,Existing Customer,36,3,1,0,191.0,0.568,2198.0,41,1,0.929
708959583,Existing Customer,39,1,2,2,8662.0,0.533,3415.0,84,1,0.077
708960858,Existing Customer,21,3,2,3,9436.0,0.889,4786.0,85,1,0.18
708963258,Attrited Customer,39,3,3,2,11437.0,0.832,8534.0,86,1,0.143
708964683,Existing Customer,36,3,2,1,3310.0,0.748,14542.0,89,1,0.0
708967608,Existing Customer,45,3,1,2,1686.0,1.051,1052.0,24,1,0.514
708968733,Existing Customer,38,1,3,2,31987.0,0.814,7926.0,83,1,0.0
708969633,Existing Customer,36,6,5,1,252.0,0.717,4544.0,80,1,0.897
708971583,Existing Customer,29,3,3,2,1666.0,0.573,1472.0,37,1,0.536
708972783,Attrited Customer,37,3,2,3,1745.0,0.657,2297.0,44,1,0.0
708974283,Existing Customer,34,5,1,1,18142.0,0.857,15427.0,95,1,0.0
708976908,Attrited Customer,36,4,4,3,8958.0,0.483,2131.0,43,0,0.0
708980283,Existing Customer,23,5,1,4,1668.0,0.861,2179.0,55,1,0.601
708982158,Existing Customer,36,2,2,3,1230.0,0.701,14802.0,106,1,0.633
708983658,Attrited Customer,39,3,3,1,16868.0,0.938,940.0,25,0,0.0
708989358,Existing Customer,18,3,3,1,436.0,0.647,4391.0,79,1,0.784
708992733,Existing Customer,36,4,3,2,1513.0,0.854,4759.0,98,1,0.0
708995283,Existing Customer,36,1,1,3,8127.0,1.122,4871.0,75,1,0.22
708996708,Existing Customer,46,3,1,1,19623.0,0.767,15584.0,105,1,0.067
708997833,Existing Customer,39,5,3,1,2652.0,0.617,4045.0,62,1,0.185
708998583,Existing Customer,39,6,2,2,1790.0,0.516,4141.0,87,1,0.0
709000008,Existing Customer,37,6,2,2,9979.0,0.767,2073.0,54,1,0.063
709005633,Attrited Customer,51,3,2,4,18734.0,0.674,2112.0,52,1,0.0
709007883,Existing Customer,28,2,2,3,1812.0,0.65,14540.0,104,1,0.411
709008708,Existing Customer,34,2,1,2,8390.0,0.8,8316.0,92,1,0.0
709009833,Existing Customer,44,3,3,3,1655.0,0.766,4621.0,67,1,0.0
709012083,Existing Customer,28,3,3,4,2169.0,0.58,2010.0,45,1,0.537
709013208,Existing Customer,36,2,2,1,13904.0,0.69,16101.0,127,1,0.108
709014558,Existing Customer,42,3,3,2,3783.0,0.59,4383.0,82,1,0.0
709015833,Existing Customer,36,3,3,2,34516.0,0.774,12920.0,132,1,0.0
709017258,Attrited Customer,36,1,2,2,2114.0,0.875,2872.0,45,1,0.0
709019283,Existing Customer,39,2,3,1,3450.0,0.583,7867.0,100,1,0.39
709022883,Existing Customer,36,6,3,2,1438.3,0.651,4257.0,89,1,0.0
709025583,Existing Customer,36,3,3,3,8640.0,0.422,1138.0,38,1,0.076
709028208,Existing Customer,37,6,3,2,22947.0,0.452,3361.0,63,1,0.053
709029408,Existing Customer,36,4,1,2,6406.0,1.726,1589.0,24,2,0.282
709035708,Existing Customer,36,4,2,3,595.0,0.759,1819.0,35,1,0.677
709039533,Existing Customer,24,6,1,4,4449.0,0.572,3829.0,55,1,0.198
709040508,Existing Customer,38,6,6,2,17841.0,1.125,2244.0,58,1,0.099
709042908,Existing Customer,44,4,2,1,1438.3,0.803,2207.0,68,1,0.0
709044183,Existing Customer,27,1,3,3,24163.0,0.691,3995.0,64,1,0.033
709045683,Existing Customer,30,3,2,1,3549.0,0.584,3921.0,63,1,0.0
709046958,Existing Customer,39,2,1,1,28204.0,0.67,9059.0,100,1,0.072
709051533,Existing Customer,26,6,3,0,1364.0,0.648,4956.0,92,1,0.535
709052883,Existing Customer,36,3,1,1,1596.0,0.788,5678.0,81,1,0.0
709054083,Existing Customer,32,6,1,3,741.0,0.831,4816.0,79,1,0.721
709056558,Existing Customer,31,5,3,2,283.0,0.816,1994.0,41,1,0.899
709058808,Existing Customer,36,6,1,2,1746.0,0.816,1707.0,42,1,0.372
709061658,Existing Customer,31,2,2,3,834.0,0.749,4534.0,87,1,0.462
709064208,Attrited Customer,32,4,3,6,1353.0,0.69,2219.0,49,1,0.169
709065483,Existing Customer,28,2,2,3,7224.0,0.707,7841.0,82,1,0.218
709066983,Existing Customer,41,2,2,2,32163.0,0.667,15214.0,129,1,0.068
709068183,Existing Customer,42,3,3,3,3096.0,0.684,4709.0,87,1,0.0
709071408,Existing Customer,37,4,2,1,905.0,0.802,4949.0,74,1,0.653
709074108,Existing Customer,24,5,2,5,22192.0,0.739,2787.0,73,1,0.036
709075533,Attrited Customer,32,4,3,3,12094.0,0.995,8607.0,90,1,0.0
709077933,Existing Customer,18,5,3,2,4740.0,0.892,4460.0,62,1,0.126
709078908,Existing Customer,32,1,2,3,1109.0,0.94,4926.0,89,1,0.581
709079883,Attrited Customer,36,5,3,3,651.0,0.886,2729.0,38,1,0.609
709080783,Existing Customer,38,4,1,3,1737.0,0.953,4723.0,78,1,0.0
709081683,Existing Customer,54,3,1,3,3161.0,0.832,4208.0,69,1,0.313
709082808,Existing Customer,36,2,3,2,958.0,0.507,5092.0,95,1,0.556
709085358,Existing Customer,36,3,3,4,784.0,0.663,2542.0,67,1,0.699
709086933,Existing Customer,22,4,2,4,855.0,0.729,4209.0,72,1,0.746
709087983,Existing Customer,27,2,2,3,1438.3,0.62,5020.0,94,1,0.0
709094358,Existing Customer,41,4,2,3,8102.0,0.647,16737.0,88,1,0.09
709096908,Existing Customer,49,6,3,1,3714.0,0.373,1865.0,35,0,0.209
709098108,Existing Customer,35,4,2,2,2705.0,0.736,4749.0,80,1,0.0
709100283,Attrited Customer,26,3,2,2,3439.0,0.877,2828.0,46,0,0.423
709101258,Attrited Customer,28,4,2,2,954.0,0.751,2180.0,46,1,0.355
709102458,Attrited Customer,36,4,3,5,4754.0,0.618,2607.0,41,0,0.0
709103358,Existing Customer,36,6,3,3,9476.0,0.605,1128.0,27,1,0.0
709104333,Existing Customer,36,5,2,4,33625.0,0.926,2687.0,64,1,0.026
709106358,Existing Customer,21,5,1,0,4716.0,2.175,816.0,28,3,0.0
709108533,Existing Customer,29,2,2,3,7743.0,0.747,15139.0,90,1,0.223
709110633,Existing Customer,29,5,1,3,19936.0,0.715,1329.0,24,1,0.081
709112508,Attrited Customer,36,3,3,4,2502.0,0.627,2165.0,36,0,0.342
709117533,Existing Customer,36,4,3,1,19626.0,0.505,1556.0,35,1,0.071
709120008,Existing Customer,36,4,3,2,6976.0,0.519,1217.0,39,1,0.0
709121283,Existing Customer,36,3,3,2,278.0,0.46,1615.0,35,1,0.821
709122483,Existing Customer,37,3,3,0,1257.0,0.942,1909.0,54,1,0.548
709123908,Existing Customer,36,2,3,2,4287.0,0.807,4874.0,82,1,0.0
709124883,Existing Customer,37,5,1,2,353.0,0.628,5228.0,93,1,0.836
709126833,Existing Customer,36,3,2,1,19487.0,0.995,4121.0,81,1,0.101
709127808,Existing Customer,35,5,2,1,4912.0,0.8,3502.0,57,1,0.213
709131033,Existing Customer,36,3,3,4,324.0,0.628,4056.0,71,1,0.84
709134333,Existing Customer,28,6,2,3,883.0,0.722,4674.0,67,1,0.718
709137558,Existing Customer,36,6,4,4,3311.0,0.798,4689.0,69,1,0.386
709140858,Existing Customer,47,1,3,1,731.0,0.767,5112.0,82,1,0.577
709141908,Existing Customer,41,2,3,1,7850.0,0.906,16359.0,111,1,0.238
709143183,Attrited Customer,43,3,2,4,217.0,0.756,2538.0,39,1,0.881
709145958,Attrited Customer,36,2,2,2,1438.0,0.061,1533.0,42,0,0.411
709149408,Existing Customer,36,5,3,4,4283.0,1.204,2338.0,41,1,0.236
709150608,Existing Customer,19,5,1,4,2898.0,1.154,2632.0,64,1,0.0
709153008,Existing Customer,36,3,3,3,42.0,0.744,4683.0,76,1,0.983
709157133,Existing Customer,34,6,1,3,2717.0,0.666,1514.0,51,1,0.279
709158333,Existing Customer,28,2,2,1,2297.0,0.58,4244.0,96,1,0.167
709159308,Existing Customer,30,3,1,3,4960.0,0.723,16622.0,99,1,0.196
709161108,Attrited Customer,33,3,2,4,2540.0,0.212,1531.0,31,0,0.0
709163358,Attrited Customer,32,2,3,4,31999.0,0.465,1727.0,35,0,0.073
709164408,Attrited Customer,23,1,3,3,522.0,0.367,730.0,20,0,0.765
709165533,Existing Customer,41,6,2,2,4992.0,0.866,4330.0,72,1,0.187
709166883,Existing Customer,27,6,2,1,5363.0,0.67,4121.0,78,1,0.0
709169133,Existing Customer,23,3,3,1,1438.3,0.751,3995.0,82,1,0.0
709170108,Attrited Customer,41,3,2,4,2425.0,0.187,1522.0,36,0,0.0
709171308,Existing Customer,16,1,3,3,14053.0,1.022,13173.0,96,1,0.11
709173108,Attrited Customer,40,6,2,2,311.0,0.491,799.0,21,0,0.877
709175208,Existing Customer,43,4,3,2,543.0,0.732,4686.0,79,1,0.808
709176108,Existing Customer,49,5,3,3,3983.0,0.814,4586.0,79,1,0.135
709178733,Attrited Customer,36,3,2,3,4407.0,0.442,2281.0,37,0,0.203
709179708,Existing Customer,36,3,1,2,3099.0,0.72,3622.0,75,1,0.0
709183683,Existing Customer,36,4,2,0,5391.0,1.075,1971.0,56,1,0.0
709185108,Existing Customer,26,5,4,2,4282.0,0.827,1801.0,44,1,0.265
709186983,Existing Customer,40,3,1,1,6462.0,0.831,1536.0,38,1,0.258
709188108,Existing Customer,33,4,2,2,32987.0,0.609,13940.0,105,1,0.044
709192233,Attrited Customer,39,3,2,1,1773.0,0.228,1764.0,30,0,0.0
709198158,Existing Customer,36,6,2,0,1197.0,0.412,1631.0,46,1,0.617
709199358,Attrited Customer,36,1,3,4,3316.0,0.372,1684.0,19,0,0.0
709200633,Existing Customer,49,1,4,3,2721.0,0.508,5443.0,73,1,0.0
709204158,Existing Customer,24,5,2,4,2309.0,0.605,2331.0,56,0,0.328
709206333,Attrited Customer,30,3,4,4,4333.0,0.463,1558.0,40,1,0.0
709207458,Existing Customer,27,4,2,3,9144.0,0.471,1340.0,25,1,0.149
709208808,Existing Customer,36,5,2,1,447.0,0.683,4275.0,71,1,0.795
709210833,Existing Customer,36,1,2,2,7426.0,0.727,14084.0,110,1,0.182
709212183,Existing Customer,36,6,1,3,1706.0,0.388,1634.0,53,0,0.463
709213458,Attrited Customer,36,1,3,2,22993.0,1.004,7867.0,75,1,0.0
709214358,Existing Customer,30,3,3,2,998.0,0.731,1362.0,24,1,0.588
709215708,Existing Customer,36,4,2,5,15736.0,0.91,3737.0,73,1,0.138
709216533,Existing Customer,36,6,3,4,2025.0,0.55,3142.0,64,1,0.278
709217358,Existing Customer,36,5,3,2,18539.0,0.907,1665.0,45,1,0.09
709219533,Existing Customer,41,3,1,0,1129.0,0.522,1359.0,36,1,0.545
709220583,Existing Customer,21,6,4,2,4670.0,0.883,2256.0,56,1,0.0
709222008,Attrited Customer,32,1,3,4,2521.0,0.464,2422.0,41,0,0.468
709224033,Attrited Customer,43,1,3,2,13720.0,0.671,1830.0,36,0,0.0
709224858,Existing Customer,36,5,1,2,1981.0,0.821,1652.0,40,0,0.451
709225758,Existing Customer,37,2,1,3,4995.0,0.674,8213.0,86,1,0.331
709227033,Existing Customer,46,5,2,3,7517.0,0.872,4030.0,73,1,0.171
709229358,Existing Customer,38,6,1,4,997.0,0.853,4835.0,80,1,0.617
709230708,Existing Customer,36,3,2,2,2210.0,0.491,1470.0,42,0,0.428
709231683,Existing Customer,23,6,2,3,1123.0,0.659,4861.0,84,1,0.445
709232808,Attrited Customer,34,2,3,2,1689.0,0.202,1588.0,37,0,0.0
709235058,Existing Customer,36,3,2,2,17262.0,0.702,8032.0,88,1,0.089
709236633,Existing Customer,28,3,1,3,4338.0,0.75,4033.0,58,1,0.344
709238358,Existing Customer,39,1,3,2,18577.0,0.746,7604.0,87,1,0.042
709239483,Existing Customer,36,5,3,1,1194.0,0.743,4622.0,88,1,0.561
709243533,Existing Customer,41,5,3,2,740.0,0.847,4552.0,75,1,0.71
709245783,Existing Customer,27,5,1,1,5786.0,0.782,4543.0,90,1,0.254
709246683,Existing Customer,36,5,1,1,16209.0,0.578,3603.0,69,1,0.122
709247808,Existing Customer,43,2,2,2,1112.0,0.735,14205.0,102,1,0.694
709249083,Attrited Customer,20,4,2,4,4283.0,0.878,8672.0,64,1,0.0
709250508,Existing Customer,56,3,1,2,4456.0,0.781,4877.0,88,1,0.361
709253433,Existing Customer,41,2,1,2,9034.0,0.362,2448.0,58,0,0.175
709257708,Existing Customer,41,1,1,2,1130.0,0.917,14965.0,127,1,0.636
709259958,Attrited Customer,44,1,3,2,3024.0,0.879,9195.0,73,1,0.454
709261383,Existing Customer,36,2,3,2,1211.0,0.756,4970.0,81,1,0.353
709265208,Existing Customer,37,4,3,2,658.3,0.66,4422.0,59,1,0.542
709267308,Existing Customer,49,3,1,2,1037.0,0.779,1651.0,32,1,0.574
709269708,Existing Customer,34,2,2,1,33028.0,0.732,7281.0,95,1,0.043
709272333,Existing Customer,45,6,3,3,7876.0,0.445,4579.0,73,1,0.204
709273383,Existing Customer,36,3,1,2,7598.0,0.806,4136.0,77,1,0.084
709274583,Existing Customer,27,5,3,1,10925.0,0.882,4806.0,91,1,0.108
709275558,Existing Customer,44,6,3,2,7866.0,0.76,4238.0,55,1,0.0
709276908,Existing Customer,25,6,2,3,1438.3,0.783,3990.0,75,1,0.0
709278258,Attrited Customer,44,4,3,2,385.0,0.821,996.0,26,0,0.867
709279608,Existing Customer,35,5,2,3,7575.0,0.831,3813.0,71,1,0.231
709283358,Attrited Customer,29,6,2,3,2895.0,0.663,2473.0,42,0,0.0
709284333,Existing Customer,28,6,3,2,4144.0,0.664,2546.0,62,1,0.212
709285683,Existing Customer,31,4,1,1,1438.3,0.836,4509.0,74,0,0.0
709288383,Existing Customer,26,5,1,3,29172.0,0.833,2337.0,69,1,0.026
709289358,Existing Customer,38,4,1,2,6835.0,0.615,3226.0,53,1,0.156
709296558,Existing Customer,36,3,2,2,17117.0,1.149,5364.0,90,1,0.077
709297608,Attrited Customer,26,3,3,2,1438.3,0.399,1585.0,32,0,0.0
709300458,Existing Customer,43,5,3,3,6168.0,1.212,4041.0,73,1,0.143
709306983,Existing Customer,36,6,3,2,9557.0,0.907,4721.0,81,1,0.097
709307808,Attrited Customer,36,3,3,3,4375.0,0.621,2507.0,53,0,0.0
709309308,Attrited Customer,37,1,3,2,27186.0,0.504,1704.0,34,0,0.0
709310433,Existing Customer,56,3,2,2,4629.0,0.534,4480.0,76,1,0.149
709311633,Existing Customer,36,6,2,0,27000.0,0.61,1209.0,39,0,0.0
709314408,Existing Customer,29,5,3,1,3345.0,0.7,4516.0,82,1,0.323
709315383,Existing Customer,36,3,3,1,26423.0,0.671,13575.0,108,1,0.0
709316433,Existing Customer,33,6,1,4,31185.0,0.755,1630.0,43,1,0.06
709319658,Attrited Customer,37,5,3,4,15987.0,0.827,7681.0,71,1,0.0
709321908,Attrited Customer,29,2,2,3,5179.0,0.484,1676.0,51,1,0.309
709326183,Existing Customer,40,6,2,2,3969.0,0.809,3447.0,74,1,0.234
709327383,Existing Customer,37,6,1,2,13313.0,0.966,1207.0,21,1,0.08
709328733,Existing Customer,37,6,3,3,7264.0,0.444,1258.0,24,1,0.253
709329558,Existing Customer,34,4,3,2,14015.0,0.436,4566.0,73,1,0.1
709330383,Existing Customer,19,4,3,3,10486.0,0.683,3283.0,74,1,0.163
709332408,Existing Customer,36,3,3,3,4519.0,0.619,13517.0,106,1,0.266
709333608,Existing Customer,46,6,2,2,1050.0,0.811,4983.0,84,1,0.562
709334658,Existing Customer,26,4,2,5,2967.0,0.489,2025.0,51,0,0.459
709335558,Existing Customer,37,6,3,3,6110.0,0.798,3367.0,65,1,0.212
709338633,Attrited Customer,37,2,4,3,2339.0,0.493,1542.0,45,1,0.0
709339758,Existing Customer,30,4,2,3,10160.0,0.875,3778.0,84,1,0.148
709343433,Existing Customer,26,5,3,3,643.0,0.666,3837.0,74,1,0.74
709345008,Attrited Customer,39,1,2,3,1438.3,0.644,807.0,22,1,0.0
709346133,Existing Customer,35,3,3,0,649.0,1.252,1277.0,23,2,0.785
709350783,Existing Customer,36,6,1,1,2991.0,0.61,4712.0,76,1,0.383
709361058,Existing Customer,24,5,1,3,7453.0,0.712,1691.0,47,1,0.0
709362033,Attrited Customer,42,1,5,3,1471.0,0.624,2253.0,48,0,0.0
709363383,Existing Customer,36,3,4,2,22050.0,0.889,2652.0,61,1,0.037
709364433,Existing Customer,30,6,2,2,1226.0,0.795,1571.0,34,1,0.639
709365483,Existing Customer,36,5,3,3,962.0,0.521,4437.0,67,1,0.655
709366458,Existing Customer,36,3,2,4,833.0,1.481,1972.0,41,1,0.626
709367433,Existing Customer,15,3,3,1,567.0,0.67,2261.0,56,1,0.731
709368483,Existing Customer,45,5,2,1,1438.3,0.913,4323.0,77,1,0.0
709372608,Existing Customer,31,1,1,2,20940.0,0.676,7370.0,96,1,0.107
709373883,Existing Customer,36,1,1,2,16538.0,0.915,15091.0,124,1,0.132
709375158,Existing Customer,36,6,3,2,5435.0,0.86,3759.0,69,1,0.252
709376508,Existing Customer,49,3,3,2,2561.0,0.608,1815.0,47,1,0.334
709379283,Existing Customer,27,3,1,4,13003.0,0.877,1697.0,40,1,0.0
709380333,Existing Customer,36,6,2,3,22810.0,0.664,1671.0,45,1,0.071
709381383,Existing Customer,36,4,6,2,435.0,0.809,3830.0,77,1,0.853
709382958,Existing Customer,46,6,1,4,817.0,0.574,1017.0,25,1,0.718
709383933,Attrited Customer,18,2,1,3,1729.0,0.951,8102.0,66,1,0.593
709385133,Existing Customer,30,4,3,5,13315.0,0.748,15572.0,113,1,0.102
709388058,Existing Customer,34,2,3,2,742.0,0.657,4906.0,80,1,0.63
709389558,Existing Customer,36,1,3,0,1438.3,0.566,4641.0,85,1,0.0
709397508,Existing Customer,39,2,3,1,6915.0,0.967,15738.0,111,1,0.198
709398708,Existing Customer,36,3,1,2,13751.0,0.652,15925.0,124,1,0.155
709399908,Existing Customer,23,4,2,2,6152.0,0.753,15026.0,99,1,0.19
709405758,Existing Customer,28,4,3,2,694.0,0.363,1965.0,49,0,0.637
709406733,Existing Customer,36,2,2,1,18930.0,0.725,13280.0,106,1,0.074
709407933,Existing Customer,38,5,3,4,32714.0,0.912,4544.0,80,1,0.052
709408983,Existing Customer,42,3,2,3,4367.0,0.559,5078.0,91,1,0.169
